10000;50000;100000;1000000;
8;42;87;960;
8;42;87;963;
8;43;87;952;
8;42;87;954;
8;42;87;956;
8;42;87;955;
8;42;87;955;
8;43;87;954;
8;42;88;955;
8;42;87;955;
8;42;87;956;
8;43;87;956;
8;42;87;954;
8;44;87;958;
8;42;87;956;
8;42;86;959;
8;42;87;958;
8;43;88;959;
8;42;87;956;
8;42;87;955;
7;43;87;958;
8;43;87;956;
8;42;87;974;
8;43;87;955;
8;42;87;954;
8;42;87;955;
8;42;88;953;
8;42;87;958;
8;42;86;955;
8;42;86;954;
8;42;86;953;
8;42;91;954;
8;42;88;956;
8;42;87;956;
8;42;87;954;
8;42;87;955;
8;42;87;954;
8;42;87;955;
8;42;87;955;
8;42;87;957;
8;42;87;956;
7;42;88;974;
8;44;90;978;
8;43;90;958;
8;42;87;954;
8;42;88;955;
8;42;88;954;
8;42;87;954;
8;42;87;953;
8;42;87;956;
8;42;86;957;
8;42;87;956;
8;43;87;960;
8;43;90;986;
8;43;87;953;
8;42;87;955;
8;42;87;957;
8;42;87;955;
7;42;87;955;
8;42;86;954;
8;42;87;954;
8;42;87;953;
8;42;87;954;
7;42;87;953;
8;42;87;953;
8;42;87;955;
8;43;87;957;
8;42;87;957;
8;42;87;953;
8;42;87;953;
8;42;87;952;
8;42;86;953;
8;42;87;958;
8;42;87;954;
8;42;87;954;
8;42;87;953;
8;42;87;952;
8;42;87;953;
7;42;87;953;
8;42;87;954;
8;42;87;953;
8;42;87;954;
8;42;87;955;
8;42;87;953;
8;42;87;955;
8;42;87;957;
8;42;87;954;
7;42;87;955;
8;42;87;955;
8;42;87;955;
8;42;87;954;
8;42;86;953;
8;42;86;952;
8;42;87;955;
8;42;87;959;
8;42;87;954;
8;42;86;953;
8;42;87;954;
8;42;87;953;
7;42;87;952;
